ProductID,ProductName,Category,SubCategory,UnitPrice,SatisfactionScore,SupplierName
TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,220.5255,3,Prime Goods
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,157.403,3,Prime Goods
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,11.51314286,2,NorthStar
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,5.1408,1,NorthStar
OFF-ST-10004180,Safco Commercial Shelving,Office Supplies,Storage,96.7408,4,Prime Goods
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,51.8184,4,NorthStar
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,644.183,4,Global Supply Co
TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,93.96866667,2,NorthStar
FUR-FU-10003274,Regeneration Desk Collection,Furniture,Furnishings,7.1808,2,Global Supply Co
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,11.6025,1,Prime Goods
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,13.34025,5,Prime Goods
OFF-AR-10001427,Newell 330,Office Supplies,Art,14.95,4,NorthStar
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,31.304,3,NorthStar
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,13.632,2,Global Supply Co
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,Storage,43.229,2,NorthStar
OFF-LA-10002043,Avery 489,Office Supplies,Labels,31.878,4,Prime Goods
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,4.992,1,NorthStar
TEC-PH-10001760,Bose SoundLink Bluetooth Speaker,Technology,Phones,573.12,5,Global Supply Co
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,908.985,1,Prime Goods
OFF-PA-10000474,Staples,Office Supplies,Paper,92.144,2,Global Supply Co
TEC-AC-10001956,Microsoft Arc Touch Mouse,Technology,Accessories,179.85,3,Prime Goods
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,29.808,5,Prime Goods
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,124.0045,4,Global Supply Co
OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,567.2732,3,NorthStar
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,15.45866667,2,Prime Goods
OFF-LA-10004689,Avery 512,Office Supplies,Labels,16.8776,3,Prime Goods
TEC-AC-10002001,Logitech Wireless Gaming Headset G930,Technology,Accessories,479.97,4,NorthStar
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,158.5430889,2,Global Supply Co
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,139.6785,4,Global Supply Co
FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Furniture,Chairs,236.7506667,4,Global Supply Co
FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,240.1872,2,Prime Goods
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,137.55,1,NorthStar
OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,37.023,5,Global Supply Co
OFF-PA-10002105,Xerox 223,Office Supplies,Paper,19.44,1,Prime Goods
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,626.292,1,Prime Goods
OFF-PA-10004243,Xerox 1939,Office Supplies,Paper,83.468,2,Prime Goods
FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,72.42666667,2,Prime Goods
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,27.336,3,NorthStar
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,448.3735,4,NorthStar
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,33.768,4,NorthStar
OFF-AR-10003651,Newell 350,Office Supplies,Art,10.38666667,3,Prime Goods
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,34.11,5,Global Supply Co
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,233.288,1,Global Supply Co
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,7.4328,3,Prime Goods
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,17.14625,2,Prime Goods
FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,1053.874625,5,NorthStar
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,43.792,3,Prime Goods
OFF-LA-10000634,Avery 509,Office Supplies,Labels,8.091,3,NorthStar
FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,109.425,2,Global Supply Co
TEC-PH-10002398,AT&T 1070 Corded Phone,Technology,Phones,356.768,3,Prime Goods
OFF-PA-10001937,Xerox 21,Office Supplies,Paper,17.77371429,4,Global Supply Co
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,124.8051429,3,Prime Goods
FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,419.9989091,3,Prime Goods
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,3991.98,1,Prime Goods
TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,270,1,NorthStar
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,18.30914286,3,Global Supply Co
TEC-AC-10001908,Logitech Wireless Headset h800,Technology,Accessories,466.62,5,Prime Goods
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,23.988,5,Prime Goods
TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones,526.3868571,3,Prime Goods
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,160.7354286,3,NorthStar
FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,880.404,2,Global Supply Co
OFF-LA-10001074,Round Specialty Laser Printer Labels,Office Supplies,Labels,70.168,1,Prime Goods
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,55.74685714,3,Prime Goods
TEC-PH-10004614,AT&T 841000 Phone,Technology,Phones,230.6571429,3,NorthStar
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,35.4035,2,NorthStar
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,5.906285714,5,Prime Goods
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,30.6504,5,Global Supply Co
TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,2354.96075,2,Global Supply Co
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,5.802461538,3,Global Supply Co
OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Binders,8.943777778,1,Prime Goods
FUR-TA-10004575,Hon 5100 Series Wood Tables,Furniture,Tables,852.1557143,1,Prime Goods
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,3.1248,5,Prime Goods
OFF-AR-10000122,Newell 314,Office Supplies,Art,16.89942857,2,Prime Goods
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,39.5604,3,Global Supply Co
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,20.52,4,Global Supply Co
OFF-PA-10001970,Xerox 1881,Office Supplies,Paper,114.0709474,1,Prime Goods
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,5.987142857,3,Prime Goods
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,2994.178,4,Prime Goods
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases,251.5778667,1,Prime Goods
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,10.325,2,NorthStar
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,15.82285714,4,Prime Goods
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper,28.38,3,Prime Goods
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,647.84,3,Prime Goods
OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,39.62571429,2,Prime Goods
FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,546.2305455,5,Prime Goods
OFF-AR-10003732,Newell 333,Office Supplies,Art,7.885090909,2,Global Supply Co
FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,26.30866667,4,Global Supply Co
OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,20.184,1,NorthStar
OFF-SU-10001225,Staples,Office Supplies,Supplies,10.028,2,Global Supply Co
OFF-ST-10002406,Pizazz Global Quick File,Office Supplies,Storage,58.882,2,Global Supply Co
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,27.7344,5,NorthStar
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,87.556,3,Global Supply Co
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,524.7672,5,Prime Goods
OFF-AR-10000658,Newell 324,Office Supplies,Art,37.62,3,Global Supply Co
TEC-AC-10002076,Microsoft Natural Keyboard Elite,Technology,Accessories,374.25,5,NorthStar
OFF-PA-10003039,Xerox 1960,Office Supplies,Paper,146.6386667,5,Global Supply Co
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables,1160.3632,4,NorthStar
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,44.702,5,NorthStar
OFF-ST-10003327,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,28.3005,4,NorthStar
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,29.93266667,4,NorthStar
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,Paper,36.4,4,Global Supply Co
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,47.76685714,2,Prime Goods
TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,62.85,1,Global Supply Co
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Furniture,Tables,722.47125,1,NorthStar
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,125.964,2,Prime Goods
TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,361.755,1,NorthStar
FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings,13.505,3,Prime Goods
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,10.97309091,2,NorthStar
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,19.783,1,Global Supply Co
TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,443.4912,3,Global Supply Co
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers,1499.975,1,NorthStar
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,58.3637,3,Global Supply Co
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,95.64228571,1,Prime Goods
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,Storage,86.181,5,NorthStar
OFF-PA-10002552,Xerox 1958,Office Supplies,Paper,16.2,4,Prime Goods
OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,56.096,1,Prime Goods
OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage,35.952,4,NorthStar
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,119.6616,4,NorthStar
TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,99.97222222,1,Prime Goods
OFF-PA-10001947,Xerox 1974,Office Supplies,Paper,14.352,2,Global Supply Co
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,36.63,5,NorthStar
OFF-AP-10004249,Staples,Office Supplies,Appliances,46.9224,5,Prime Goods
TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Technology,Copiers,1599.968,2,NorthStar
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,26.37428571,2,Global Supply Co
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,445.2368333,5,Global Supply Co
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,Paper,25.168,1,Global Supply Co
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,15.75,1,Global Supply Co
FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,391.4567143,1,Global Supply Co
FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Furniture,Chairs,230.685,4,NorthStar
OFF-PA-10000157,Xerox 191,Office Supplies,Paper,76.7232,5,Prime Goods
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,55.154,5,Global Supply Co
FUR-CH-10004886,Bevis Steel Folding Chairs,Furniture,Chairs,295.8458333,4,Global Supply Co
OFF-PA-10003845,Xerox 1987,Office Supplies,Paper,23.12,4,NorthStar
OFF-AR-10001573,American Pencil,Office Supplies,Art,8.155,3,NorthStar
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,64.05,5,Global Supply Co
TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Technology,Accessories,180.356,4,Global Supply Co
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Furniture,Furnishings,42.42,3,Global Supply Co
OFF-ST-10000918,Crate-A-Files,Office Supplies,Storage,25.22571429,2,Global Supply Co
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,1097.44,4,Global Supply Co
FUR-FU-10003347,Coloredge Poster Frame,Furniture,Furnishings,49.7,4,Prime Goods
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,105.27075,5,Global Supply Co
TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,Machines,139.98,2,Prime Goods
OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,4.540666667,4,NorthStar
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,644.5992,1,NorthStar
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,Storage,11.52266667,3,Prime Goods
OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage,575.0115,1,NorthStar
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,8.32075,2,Prime Goods
TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Technology,Accessories,247.8,1,Global Supply Co
TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines,1007.979,5,NorthStar
OFF-PA-10002230,Xerox 1897,Office Supplies,Paper,16.932,1,Prime Goods
FUR-CH-10003396,Global Deluxe Steno Chair,Furniture,Chairs,177.054,1,NorthStar
FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,48.88,2,Global Supply Co
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,326.5245,5,NorthStar
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Office Supplies,Storage,118.25,4,Prime Goods
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,98.97333333,3,Prime Goods
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,187.4108571,4,Global Supply Co
OFF-LA-10001317,Avery 520,Office Supplies,Labels,9.324,1,Global Supply Co
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,6.485142857,1,Global Supply Co
OFF-AR-10000588,Newell 345,Office Supplies,Art,52.90666667,3,NorthStar
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage,169.6514286,2,Global Supply Co
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,153.3017143,1,Prime Goods
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,27.6352,3,NorthStar
OFF-AR-10004974,Newell 342,Office Supplies,Art,9.84,5,Global Supply Co
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,21.65733333,5,Global Supply Co
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage,1114.5584,4,NorthStar
TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories,119.775,2,Global Supply Co
FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Furniture,Chairs,251.038,2,Global Supply Co
FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,1263.729,1,Prime Goods
OFF-EN-10001415,Staples,Office Supplies,Envelopes,10.9368,4,Global Supply Co
OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances,129.9,1,NorthStar
TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,259.974,1,NorthStar
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,26.13111111,5,NorthStar
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,1363.532143,1,NorthStar
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,64.566,1,Prime Goods
OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies,330.201,5,Global Supply Co
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,132.7828571,5,Prime Goods
FUR-BO-10002824,Bush Mission Pointe Library,Furniture,Bookcases,249.6202667,3,NorthStar
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders,9.576,1,NorthStar
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,Paper,109.8504,2,NorthStar
OFF-ST-10002743,SAFCO Boltless Steel Shelving,Office Supplies,Storage,470.4696,2,Global Supply Co
FUR-BO-10001601,"Sauder Mission Library with Doors, Fruitwood Finish",Furniture,Bookcases,311.7324,3,Global Supply Co
TEC-PH-10002680,Samsung Galaxy Note 3,Technology,Phones,718.634,1,Global Supply Co
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,Storage,57.568,5,NorthStar
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,53.7,4,NorthStar
OFF-PA-10003465,Xerox 1912,Office Supplies,Paper,50.2705,5,Global Supply Co
TEC-PH-10000149,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,85.386,2,Prime Goods
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,12.936,5,NorthStar
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage,639.8614286,5,NorthStar
TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,14.14,2,Prime Goods
TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,222.1944444,2,Global Supply Co
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,57.55555556,1,Prime Goods
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,297.0059,5,Prime Goods
TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones,139.98,3,Global Supply Co
TEC-PH-10001363,Apple iPhone 5S,Technology,Phones,1225.4785,3,NorthStar
TEC-PH-10000376,Square Credit Card Reader,Technology,Phones,24.83228571,5,Prime Goods
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories,79.98,5,NorthStar
OFF-ST-10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,409.9514545,2,Prime Goods
OFF-EN-10003845,Colored Envelopes,Office Supplies,Envelopes,10.1844,5,NorthStar
TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,145.669,2,Prime Goods
FUR-TA-10001857,Balt Solid Wood Rectangular Table,Furniture,Tables,207.024125,3,Prime Goods
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,158.13,3,Prime Goods
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,53.934,2,Global Supply Co
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,141.1393846,1,Prime Goods
FUR-FU-10000073,Deflect-O Glasstique Clear Desk Accessories,Furniture,Furnishings,41.58,1,Prime Goods
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,81.91181818,1,Prime Goods
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,38.83366667,4,Global Supply Co
FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,1441.709111,5,Prime Goods
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,3.608,2,NorthStar
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,178.4695,5,Global Supply Co
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,10.80342857,4,NorthStar
OFF-AR-10003856,Newell 344,Office Supplies,Art,7.598666667,5,NorthStar
OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,2745.3384,2,Prime Goods
FUR-FU-10001290,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,216.815,4,Global Supply Co
TEC-AC-10002399,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,60.23,1,NorthStar
OFF-AR-10003811,Newell 327,Office Supplies,Art,9.945,5,NorthStar
OFF-AR-10001246,Newell 317,Office Supplies,Art,11.424,1,NorthStar
TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers,1979.967,2,NorthStar
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,42.875,4,Prime Goods
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,21.229,5,Global Supply Co
OFF-ST-10004459,Tennsco Single-Tier Lockers,Office Supplies,Storage,1144.787,3,NorthStar
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,252.3876667,4,NorthStar
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,14.5824,1,Global Supply Co
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,92.47088889,4,NorthStar
OFF-FA-10002815,Staples,Office Supplies,Fasteners,16.872,2,Prime Goods
FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,886.6044444,5,Global Supply Co
OFF-ST-10004963,Eldon Gobal File Keepers,Office Supplies,Storage,58.03666667,5,NorthStar
OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,2776.033333,2,NorthStar
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,56.15866667,4,Prime Goods
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,712.22,1,Global Supply Co
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,43.945,1,Global Supply Co
TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,711.1637143,5,Prime Goods
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,31.44,2,NorthStar
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,58.51244444,4,Prime Goods
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,10.08,3,NorthStar
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,158.038,2,Prime Goods
FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,242.7516,1,NorthStar
TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,328.23,4,Prime Goods
TEC-PH-10002262,LG Electronics Tone+ HBS-730 Bluetooth Headset,Technology,Phones,226.138,2,NorthStar
TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,131.5591111,1,NorthStar
TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,302.376,2,Prime Goods
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,123.96,3,Global Supply Co
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,19.20666667,4,Global Supply Co
OFF-PA-10002986,Xerox 1898,Office Supplies,Paper,25.50545455,3,Prime Goods
OFF-SU-10001935,Staples,Office Supplies,Supplies,4.941333333,3,NorthStar
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,2733.822,5,Global Supply Co
FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,83.38466667,3,NorthStar
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,12.8084,1,NorthStar
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,1503.1048,4,Global Supply Co
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,16.82133333,4,Global Supply Co
OFF-LA-10001297,Avery 473,Office Supplies,Labels,41.4,2,Prime Goods
